mapping notes,item_number,section,naaccr_variable_code,naaccr_variable_name,Cancer Modifier Mapping,Map Measurement? (assumes Value) ,Maps To,new_concept,Athena URL,Already Done/,naaccr_variable_domain,concept_class_id,naaccr_variable_standard_concept,naaccr_item_start_date,naaccr_item_end_date,naaccr_item_400_parent,naaccr_item_522_parent,naaccr_variable_date,naaccr_variable_parent,naaccr_value_code,naaccr_value_name,naaccr_variable_domain-2,concept_class_id-2,naaccr_value_standard_concept
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@031,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern 1",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@032,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern 2",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@033,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern 3",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1633601,,https://athena.ohdsi.org/search-terms/terms/1633601,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@034,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern 4",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@035,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern 5",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@039,"OBSOLETE DATA RETAINED V0200||Primary pattern 3, secondary pattern unknown",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@041,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern 1",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@042,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern 2",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1634055,,https://athena.ohdsi.org/search-terms/terms/1634055,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@043,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern 3",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@044,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern 4",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635817,,https://athena.ohdsi.org/search-terms/terms/1635817,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@045,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern 5",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@049,"OBSOLETE DATA RETAINED V0200||Primary pattern 4, secondary pattern unknown",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635297,,https://athena.ohdsi.org/search-terms/terms/1635297,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@051,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern 1",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635467,,https://athena.ohdsi.org/search-terms/terms/1635467,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@052,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern 2",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1634821,,https://athena.ohdsi.org/search-terms/terms/1634821,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@053,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern 3",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635817,,https://athena.ohdsi.org/search-terms/terms/1635817,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@054,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern 4",Meas Value,NAACCR Value,
concept granularity lost,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,1635621,,https://athena.ohdsi.org/search-terms/terms/1635621,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@055,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern 5",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@059,"OBSOLETE DATA RETAINED V0200||Primary pattern 5, secondary pattern unknown",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@099,"OBSOLETE DATA RETAINED V0200||Primary pattern unknown, secondary pattern unknown",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@988,Not applicable: Information not collected for this schema,Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,prostate@2920,OBSOLETE - Gleason's Primary Pattern and Secondary Pattern Value,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2920@999,OBSOLETE DATA RETAINED V0200||Unknown or no information|Not documented in patient record,Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,1635479,,https://athena.ohdsi.org/search-terms/terms/1635479,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@000,Tumor Regression Grade 0|Complete response: No viable cancer cells|No residual tumor,Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,1635394,,https://athena.ohdsi.org/search-terms/terms/1635394,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@010,Tumor Regression Grade 1|Moderate response: Single cells or small groups of cancer cells,Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,1634517,,https://athena.ohdsi.org/search-terms/terms/1634517,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@020,Tumor Regression Grade 2|Minimal response: Residual cancer outgrown by fibrosis,Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,1634617,,https://athena.ohdsi.org/search-terms/terms/1634617,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@030,Tumor Regression Grade 3|Poor response: Minimal or no tumor kill; extensive residual cancer,Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@888,OBSOLETE DATA CONVERTED V0200|See code 988||Not applicable for this site.,Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@988,"Not applicable: Information not collected for this case|(May include cases converted from code 888 used in CSv1 for """"Not applicable"""" or when the item was not collected. If this item is required to derive T, N, M, or any stage, use of code 988 may resul",Meas Value,NAACCR Value,
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@990,"Response present, but degree of response not further described",Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@998,No preoperative treatment or no resection of primary site after preoperative treatment,Meas Value,NAACCR Value,S
,2920,Stage/Prognostic Factors,rectum@2920,Tumor Regression Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,rectum@2920@999,Unknown or no information|Not documented in patient record,Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,1634371,,https://athena.ohdsi.org/search-terms/terms/1634371,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@010,Grade 1,Meas Value,NAACCR Value,S
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,1634752,,https://athena.ohdsi.org/search-terms/terms/1634752,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@020,Grade 2,Meas Value,NAACCR Value,S
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,1633749,,https://athena.ohdsi.org/search-terms/terms/1633749,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@030,Grade 3,Meas Value,NAACCR Value,S
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,1635792,,https://athena.ohdsi.org/search-terms/terms/1635792,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@040,Grade 4,Meas Value,NAACCR Value,S
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@888,OBSOLETE DATA CONVERTED V0200 |See code 988| |Not applicable for this schema,Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@987,Not applicable: Not a renal cell carcinoma morphology,Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@988,"Not applicable: Information not collected for this case|(May include cases converted from code 888 used in CSv1 for """"Not applicable"""" or when the item was not collected. If this item is required to derive T, N, M, or any stage, use of code 988 may resul",Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@998,No histologic examination of primary site,Meas Value,NAACCR Value,S
,2930,Stage/Prognostic Factors,kidney_parenchyma@2930,Fuhrman Nuclear Grade,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,kidney_parenchyma@2930@999,Unknown or no information|Not documented in patient record,Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,prostate@2930,OBSOLETE - Gleason's Score,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2930@000,OBSOLETE DATA RETAINED V0200||Test not done (test was not ordered and was not performed),Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,prostate@2930,OBSOLETE - Gleason's Score,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2930@002-010,"OBSOLETE DATA RETAINED V0200||Gleason's Score (See Notes 1, 2 and 3)",Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,prostate@2930,OBSOLETE - Gleason's Score,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2930@988,Not applicable: Information not collected for this schema,Meas Value,NAACCR Value,
,2930,Stage/Prognostic Factors,prostate@2930,OBSOLETE - Gleason's Score,Cancer Modifier: Grade?,,0,,https://athena.ohdsi.org/search-terms/terms/0,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,prostate@2930@999,OBSOLETE DATA RETAINED V0200| |Unknown or no information|Not documented in patient record,Meas Value,NAACCR Value,
concept granularity lost,3838,Stage/Prognostic Factors,3838,Gleason Patterns Clinical,Cancer Modifier: Grade?,,1634989,,https://athena.ohdsi.org/search-terms/terms/1634989,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,3838@11,"Primary pattern 1, secondary pattern 1",Meas Value,NAACCR Value,S
concept granularity lost,3838,Stage/Prognostic Factors,3838,Gleason Patterns Clinical,Cancer Modifier: Grade?,,1634989,,https://athena.ohdsi.org/search-terms/terms/1634989,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,3838@12,"Primary pattern 1, secondary pattern 2",Meas Value,NAACCR Value,S
concept granularity lost,3838,Stage/Prognostic Factors,3838,Gleason Patterns Clinical,Cancer Modifier: Grade?,,1634989,,https://athena.ohdsi.org/search-terms/terms/1634989,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,3838@13,"Primary pattern 1, secondary pattern 3",Meas Value,NAACCR Value,S
concept granularity lost,3838,Stage/Prognostic Factors,3838,Gleason Patterns Clinical,Cancer Modifier: Grade?,,1634989,,https://athena.ohdsi.org/search-terms/terms/1634989,,Measurement,NAACCR Variable,S,390:Date of Diagnosis,,400:Primary Site,522:Histology,,,3838@14,"Primary pattern 1, secondary pattern 4",Meas Value,NAACCR Value,S
